"DHB","demography","measure","number","Age","QtYR","Demogfacet"
"Wairarapa","Pacific","full",16,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Waitemata","Pacific","full",762,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"West Coast","Pacific","full",10,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Whanganui","Pacific","full",36,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"National","Pacific","full",5924,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Auckland","Pacific","proportion",0.82053354890865,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Bay of Plenty","Pacific","proportion",0.852631578947368,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Canterbury","Pacific","proportion",0.92463768115942,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Capital & Coast","Pacific","proportion",0.95343137254902,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Counties Manukau","Pacific","proportion",0.739661654135338,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Hawkes Bay","Pacific","proportion",0.941666666666667,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Hutt Valley","Pacific","proportion",0.85655737704918,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Lakes","Pacific","proportion",0.75,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Midcentral","Pacific","proportion",0.941747572815534,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Nelson Marlborough","Pacific","proportion",0.865384615384615,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Northland","Pacific","proportion",0.75,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"South Canterbury","Pacific","proportion",0.892857142857143,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Southern","Pacific","proportion",0.912408759124088,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Tairawhiti","Pacific","proportion",0.954545454545455,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Taranaki","Pacific","proportion",0.846153846153846,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Waikato","Pacific","proportion",0.783783783783784,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Wairarapa","Pacific","proportion",0.888888888888889,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Waitemata","Pacific","proportion",0.828260869565217,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"West Coast","Pacific","proportion",1,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Whanganui","Pacific","proportion",1,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"National","Pacific","proportion",0.805767138193689,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Auckland","Asian","eligible",1666,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Bay of Plenty","Asian","eligible",202,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Canterbury","Asian","eligible",672,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Capital & Coast","Asian","eligible",541,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Counties Manukau","Asian","eligible",1551,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Hawkes Bay","Asian","eligible",95,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Hutt Valley","Asian","eligible",248,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Lakes","Asian","eligible",65,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Midcentral","Asian","eligible",178,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Nelson Marlborough","Asian","eligible",107,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Northland","Asian","eligible",70,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"South Canterbury","Asian","eligible",33,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Southern","Asian","eligible",207,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Tairawhiti","Asian","eligible",18,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Taranaki","Asian","eligible",68,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Waikato","Asian","eligible",485,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Wairarapa","Asian","eligible",13,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Waitemata","Asian","eligible",1719,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"West Coast","Asian","eligible",13,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Whanganui","Asian","eligible",22,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"National","Asian","eligible",7973,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Auckland","Asian","full",1419,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Bay of Plenty","Asian","full",171,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Canterbury","Asian","full",599,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Capital & Coast","Asian","full",504,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Counties Manukau","Asian","full",1191,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Hawkes Bay","Asian","full",92,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Hutt Valley","Asian","full",228,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Lakes","Asian","full",50,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Midcentral","Asian","full",161,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Nelson Marlborough","Asian","full",96,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Northland","Asian","full",61,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"South Canterbury","Asian","full",31,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Southern","Asian","full",181,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Tairawhiti","Asian","full",16,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Taranaki","Asian","full",66,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Waikato","Asian","full",387,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Wairarapa","Asian","full",12,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Waitemata","Asian","full",1493,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"West Coast","Asian","full",12,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Whanganui","Asian","full",16,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"National","Asian","full",6786,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Auckland","Asian","proportion",0.851740696278511,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Bay of Plenty","Asian","proportion",0.846534653465347,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Canterbury","Asian","proportion",0.891369047619048,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Capital & Coast","Asian","proportion",0.931608133086876,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Counties Manukau","Asian","proportion",0.7678916827853,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Hawkes Bay","Asian","proportion",0.968421052631579,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Hutt Valley","Asian","proportion",0.919354838709677,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Lakes","Asian","proportion",0.769230769230769,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Midcentral","Asian","proportion",0.904494382022472,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Nelson Marlborough","Asian","proportion",0.897196261682243,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Northland","Asian","proportion",0.871428571428571,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"South Canterbury","Asian","proportion",0.939393939393939,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Southern","Asian","proportion",0.8743961352657,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Tairawhiti","Asian","proportion",0.888888888888889,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Taranaki","Asian","proportion",0.970588235294118,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Waikato","Asian","proportion",0.797938144329897,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Wairarapa","Asian","proportion",0.923076923076923,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Waitemata","Asian","proportion",0.868528214077952,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"West Coast","Asian","proportion",0.923076923076923,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Whanganui","Asian","proportion",0.727272727272727,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"National","Asian","proportion",0.851122538567666,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Auckland","Other","eligible",1034,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Bay of Plenty","Other","eligible",397,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Canterbury","Other","eligible",1220,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Capital & Coast","Other","eligible",746,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Counties Manukau","Other","eligible",932,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Hawkes Bay","Other","eligible",184,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Hutt Valley","Other","eligible",317,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Lakes","Other","eligible",145,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Midcentral","Other","eligible",214,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Nelson Marlborough","Other","eligible",321,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Northland","Other","eligible",184,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"South Canterbury","Other","eligible",65,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Southern","Other","eligible",495,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Tairawhiti","Other","eligible",38,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Taranaki","Other","eligible",189,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Waikato","Other","eligible",606,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Wairarapa","Other","eligible",58,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Waitemata","Other","eligible",1568,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"West Coast","Other","eligible",65,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Whanganui","Other","eligible",86,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"National","Other","eligible",8864,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Auckland","Other","full",816,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Bay of Plenty","Other","full",268,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Canterbury","Other","full",992,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Capital & Coast","Other","full",635,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Counties Manukau","Other","full",656,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Hawkes Bay","Other","full",161,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Hutt Valley","Other","full",266,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Lakes","Other","full",96,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Midcentral","Other","full",191,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Nelson Marlborough","Other","full",243,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Northland","Other","full",119,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"South Canterbury","Other","full",52,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Southern","Other","full",403,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Tairawhiti","Other","full",32,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Taranaki","Other","full",156,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Waikato","Other","full",416,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Wairarapa","Other","full",50,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Waitemata","Other","full",1241,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"West Coast","Other","full",29,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Whanganui","Other","full",67,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"National","Other","full",6889,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Auckland","Other","proportion",0.789168278529981,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Bay of Plenty","Other","proportion",0.675062972292191,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Canterbury","Other","proportion",0.813114754098361,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Capital & Coast","Other","proportion",0.851206434316354,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Counties Manukau","Other","proportion",0.703862660944206,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Hawkes Bay","Other","proportion",0.875,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Hutt Valley","Other","proportion",0.839116719242902,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Lakes","Other","proportion",0.662068965517241,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Midcentral","Other","proportion",0.892523364485981,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Nelson Marlborough","Other","proportion",0.757009345794392,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Northland","Other","proportion",0.646739130434783,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"South Canterbury","Other","proportion",0.8,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Southern","Other","proportion",0.814141414141414,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Tairawhiti","Other","proportion",0.842105263157895,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Taranaki","Other","proportion",0.825396825396825,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Waikato","Other","proportion",0.686468646864686,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Wairarapa","Other","proportion",0.862068965517241,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Waitemata","Other","proportion",0.791454081632653,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"West Coast","Other","proportion",0.446153846153846,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"Whanganui","Other","proportion",0.779069767441861,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
"National","Other","proportion",0.777188628158845,"5 years","1 April 2015 to 31 March 2016 (Excel, 190 KB).xls","Ethnicity"
