"DHB","demography","measure","number","Age","QtYR","Demogfacet"
"Tairawhiti","Pacific","full","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Taranaki","Pacific","full","10","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waikato","Pacific","full","59","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Wairarapa","Pacific","full","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waitemata","Pacific","full","174","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"West Coast","Pacific","full","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Whanganui","Pacific","full","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"National","Pacific","full","1523","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Auckland","Pacific","proportion","0.85658914728682201","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Bay of Plenty","Pacific","proportion","1","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Canterbury","Pacific","proportion","0.94318181818181801","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Capital and Coast","Pacific","proportion","0.94339622641509402","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Counties Manukau","Pacific","proportion","0.94252873563218398","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Hawkes Bay","Pacific","proportion","1","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Hutt Valley","Pacific","proportion","0.9","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Lakes","Pacific","proportion","0.77777777777777801","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"MidCentral","Pacific","proportion","0.87096774193548399","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Nelson Marlborough","Pacific","proportion","0.85714285714285698","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Northland","Pacific","proportion","1","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"South Canterbury","Pacific","proportion","0.75","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Southern","Pacific","proportion","0.88095238095238104","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Tairawhiti","Pacific","proportion","0.5","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Taranaki","Pacific","proportion","1","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waikato","Pacific","proportion","0.88059701492537301","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Wairarapa","Pacific","proportion","1","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waitemata","Pacific","proportion","0.84057971014492705","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"West Coast","Pacific","proportion","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Whanganui","Pacific","proportion","1","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"National","Pacific","proportion","0.90871121718377101","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Auckland","Asian","eligible","476","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Bay of Plenty","Asian","eligible","54","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Canterbury","Asian","eligible","207","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Capital and Coast","Asian","eligible","144","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Counties Manukau","Asian","eligible","411","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Hawkes Bay","Asian","eligible","30","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Hutt Valley","Asian","eligible","81","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Lakes","Asian","eligible","17","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"MidCentral","Asian","eligible","45","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Nelson Marlborough","Asian","eligible","34","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Northland","Asian","eligible","20","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"South Canterbury","Asian","eligible","10","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Southern","Asian","eligible","63","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Tairawhiti","Asian","eligible","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Taranaki","Asian","eligible","20","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waikato","Asian","eligible","133","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Wairarapa","Asian","eligible","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waitemata","Asian","eligible","561","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"West Coast","Asian","eligible","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Whanganui","Asian","eligible","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"National","Asian","eligible","2324","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Auckland","Asian","full","431","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Bay of Plenty","Asian","full","45","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Canterbury","Asian","full","192","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Capital and Coast","Asian","full","133","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Counties Manukau","Asian","full","380","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Hawkes Bay","Asian","full","28","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Hutt Valley","Asian","full","77","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Lakes","Asian","full","16","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"MidCentral","Asian","full","44","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Nelson Marlborough","Asian","full","32","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Northland","Asian","full","17","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"South Canterbury","Asian","full","10","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Southern","Asian","full","59","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Tairawhiti","Asian","full","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Taranaki","Asian","full","20","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waikato","Asian","full","124","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Wairarapa","Asian","full","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waitemata","Asian","full","493","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"West Coast","Asian","full","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Whanganui","Asian","full","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"National","Asian","full","2117","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Auckland","Asian","proportion","0.905462184873949","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Bay of Plenty","Asian","proportion","0.833333333333333","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Canterbury","Asian","proportion","0.927536231884058","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Capital and Coast","Asian","proportion","0.923611111111111","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Counties Manukau","Asian","proportion","0.924574209245742","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Hawkes Bay","Asian","proportion","0.933333333333333","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Hutt Valley","Asian","proportion","0.950617283950617","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Lakes","Asian","proportion","0.941176470588235","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"MidCentral","Asian","proportion","0.977777777777778","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Nelson Marlborough","Asian","proportion","0.941176470588235","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Northland","Asian","proportion","0.85","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"South Canterbury","Asian","proportion","1","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Southern","Asian","proportion","0.936507936507936","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Tairawhiti","Asian","proportion","0.8","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Taranaki","Asian","proportion","1","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waikato","Asian","proportion","0.932330827067669","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Wairarapa","Asian","proportion","1","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waitemata","Asian","proportion","0.878787878787879","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"West Coast","Asian","proportion","1","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Whanganui","Asian","proportion","0.857142857142857","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"National","Asian","proportion","0.910929432013769","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Auckland","Other","eligible","198","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Bay of Plenty","Other","eligible","98","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Canterbury","Other","eligible","287","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Capital and Coast","Other","eligible","176","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Counties Manukau","Other","eligible","208","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Hawkes Bay","Other","eligible","31","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Hutt Valley","Other","eligible","62","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Lakes","Other","eligible","33","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"MidCentral","Other","eligible","55","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Nelson Marlborough","Other","eligible","75","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Northland","Other","eligible","39","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"South Canterbury","Other","eligible","13","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Southern","Other","eligible","137","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Tairawhiti","Other","eligible","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Taranaki","Other","eligible","31","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waikato","Other","eligible","127","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Wairarapa","Other","eligible","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waitemata","Other","eligible","329","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"West Coast","Other","eligible","13","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Whanganui","Other","eligible","22","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"National","Other","eligible","1949","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Auckland","Other","full","148","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Bay of Plenty","Other","full","68","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Canterbury","Other","full","255","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Capital and Coast","Other","full","153","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Counties Manukau","Other","full","185","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Hawkes Bay","Other","full","31","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Hutt Valley","Other","full","51","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Lakes","Other","full","25","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"MidCentral","Other","full","49","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Nelson Marlborough","Other","full","63","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Northland","Other","full","25","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"South Canterbury","Other","full","13","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Southern","Other","full","116","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Tairawhiti","Other","full","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Taranaki","Other","full","27","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waikato","Other","full","101","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Wairarapa","Other","full","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waitemata","Other","full","257","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"West Coast","Other","full","n/s","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Whanganui","Other","full","16","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"National","Other","full","1599","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Auckland","Other","proportion","0.747474747474748","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Bay of Plenty","Other","proportion","0.693877551020408","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Canterbury","Other","proportion","0.888501742160279","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Capital and Coast","Other","proportion","0.869318181818182","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Counties Manukau","Other","proportion","0.889423076923077","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Hawkes Bay","Other","proportion","1","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Hutt Valley","Other","proportion","0.82258064516129","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Lakes","Other","proportion","0.757575757575757","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"MidCentral","Other","proportion","0.890909090909091","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Nelson Marlborough","Other","proportion","0.84","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Northland","Other","proportion","0.641025641025641","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"South Canterbury","Other","proportion","1","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Southern","Other","proportion","0.846715328467153","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Tairawhiti","Other","proportion","1","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Taranaki","Other","proportion","0.870967741935484","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waikato","Other","proportion","0.795275590551181","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Wairarapa","Other","proportion","0.833333333333333","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Waitemata","Other","proportion","0.781155015197568","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"West Coast","Other","proportion","0.153846153846154","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"Whanganui","Other","proportion","0.727272727272727","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
"National","Other","proportion","0.820420728578758","5 years","1 April 2017 to 30 June 2017 (Excel, 135 KB).xlsx","Ethnicity"
